ObjectId,Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County
2875,Fixed Route Bus - Regular,223,April,2021,WKD,106.206799,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2876,Fixed Route Bus - Regular,223,May,2021,WKD,97.105663,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2877,Fixed Route Bus - Regular,223,June,2021,WKD,110.693074,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2878,Fixed Route Bus - Regular,223,July,2021,WKD,123.05,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2879,Fixed Route Bus - Regular,223,August,2021,WKD,174.255682,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2880,Fixed Route Bus - Regular,223,September,2021,WKD,236.933208,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2881,Fixed Route Bus - Regular,223,October,2021,WKD,208.850209,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2882,Fixed Route Bus - Regular,223,November,2021,WKD,221.923684,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2883,Fixed Route Bus - Regular,223,December,2021,WKD,162.714664,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2884,Fixed Route Bus - Regular,223,January,2022,WKD,186.259649,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2885,Fixed Route Bus - Regular,223,February,2022,WKD,249.971104,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2886,Fixed Route Bus - Regular,223,March,2022,WKD,229.456549,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2887,Fixed Route Bus - Regular,223,April,2022,WKD,226.075208,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2888,Fixed Route Bus - Regular,223,May,2022,WKD,214.535535,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2889,Fixed Route Bus - Regular,223,June,2022,WKD,217.248963,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2890,Fixed Route Bus - Regular,223,July,2022,WKD,211.429871,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2891,Fixed Route Bus - Regular,223,August,2022,SAT,143.25,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2892,Fixed Route Bus - Regular,223,August,2022,WKD,383.290772,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2893,Fixed Route Bus - Regular,223,September,2022,SAT,207.2,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2894,Fixed Route Bus - Regular,223,September,2022,WKD,588.780134,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2895,Fixed Route Bus - Regular,223,October,2022,SAT,212.1,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2896,Fixed Route Bus - Regular,223,October,2022,WKD,548.963092,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2897,Fixed Route Bus - Regular,227,January,2017,WKD,167.38445,"Taylorsville, West Jordan, West Valley City",Salt Lake
2898,Fixed Route Bus - Regular,227,February,2017,WKD,169.211639,"Taylorsville, West Jordan, West Valley City",Salt Lake
2899,Fixed Route Bus - Regular,227,March,2017,WKD,172.402459,"Taylorsville, West Jordan, West Valley City",Salt Lake
2900,Fixed Route Bus - Regular,227,April,2017,WKD,173.251797,"Taylorsville, West Jordan, West Valley City",Salt Lake
2901,Fixed Route Bus - Regular,227,May,2017,WKD,188.801299,"Taylorsville, West Jordan, West Valley City",Salt Lake
2902,Fixed Route Bus - Regular,227,June,2017,WKD,189.092305,"Taylorsville, West Jordan, West Valley City",Salt Lake
2903,Fixed Route Bus - Regular,227,July,2017,WKD,165.531525,"Taylorsville, West Jordan, West Valley City",Salt Lake
2904,Fixed Route Bus - Regular,227,August,2017,WKD,301.904607,"Taylorsville, West Jordan, West Valley City",Salt Lake
2905,Fixed Route Bus - Regular,227,September,2017,WKD,196.999431,"Taylorsville, West Jordan, West Valley City",Salt Lake
2906,Fixed Route Bus - Regular,227,October,2017,WKD,203.270507,"Taylorsville, West Jordan, West Valley City",Salt Lake
2907,Fixed Route Bus - Regular,227,November,2017,WKD,188.501245,"Taylorsville, West Jordan, West Valley City",Salt Lake
2908,Fixed Route Bus - Regular,227,December,2017,WKD,157.73325,"Taylorsville, West Jordan, West Valley City",Salt Lake
2909,Fixed Route Bus - Regular,227,January,2018,WKD,152.95444,"Taylorsville, West Jordan, West Valley City",Salt Lake
2910,Fixed Route Bus - Regular,227,February,2018,WKD,172.644351,"Taylorsville, West Jordan, West Valley City",Salt Lake
2911,Fixed Route Bus - Regular,227,March,2018,WKD,165.800962,"Taylorsville, West Jordan, West Valley City",Salt Lake
2912,Fixed Route Bus - Regular,227,April,2018,WKD,154.112805,"Taylorsville, West Jordan, West Valley City",Salt Lake
2913,Fixed Route Bus - Regular,227,May,2018,WKD,169.702534,"Taylorsville, West Jordan, West Valley City",Salt Lake
2914,Fixed Route Bus - Regular,227,June,2018,WKD,163.866512,"Taylorsville, West Jordan, West Valley City",Salt Lake
2915,Fixed Route Bus - Regular,227,July,2018,WKD,147.837461,"Taylorsville, West Jordan, West Valley City",Salt Lake
2916,Fixed Route Bus - Regular,227,August,2018,WKD,168.279822,"Taylorsville, West Jordan, West Valley City",Salt Lake
2917,Fixed Route Bus - Regular,227,September,2018,WKD,176.77924,"Taylorsville, West Jordan, West Valley City",Salt Lake
2918,Fixed Route Bus - Regular,227,October,2018,WKD,162.312882,"Taylorsville, West Jordan, West Valley City",Salt Lake
2919,Fixed Route Bus - Regular,232,September,2019,WKD,178.450417,"West Valley City, West Jordan, Taylorsville",Salt Lake
2920,Fixed Route Bus - Regular,228,May,2017,WKD,598.227857,"Salt Lake City, Millcreek, Holladay",Salt Lake
2921,Fixed Route Bus - Regular,240,September,2018,WKD,865.505247,"Taylorsville, West Jordan, West Valley City",Salt Lake
2922,Fixed Route Bus - Regular,223,March,2017,WKD,112.75213,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2923,Fixed Route Bus - Regular,227,November,2018,WKD,154.027203,"Taylorsville, West Jordan, West Valley City",Salt Lake
2924,Fixed Route Bus - Regular,227,December,2018,WKD,129.25685,"Taylorsville, West Jordan, West Valley City",Salt Lake
2925,Fixed Route Bus - Regular,232,October,2019,WKD,167.261913,"West Valley City, West Jordan, Taylorsville",Salt Lake
2926,Fixed Route Bus - Regular,232,November,2019,WKD,151.709808,"West Valley City, West Jordan, Taylorsville",Salt Lake
2927,Fixed Route Bus - Regular,232,December,2019,WKD,130.777352,"West Valley City, West Jordan, Taylorsville",Salt Lake
2928,Fixed Route Bus - Regular,232,January,2020,WKD,136.757923,"West Valley City, West Jordan, Taylorsville",Salt Lake
2929,Fixed Route Bus - Regular,232,February,2020,SAT,0,"West Valley City, West Jordan, Taylorsville",Salt Lake
2930,Fixed Route Bus - Regular,232,February,2020,SUN,0,"West Valley City, West Jordan, Taylorsville",Salt Lake
2931,Fixed Route Bus - Regular,232,February,2020,WKD,144.619268,"West Valley City, West Jordan, Taylorsville",Salt Lake
2932,Fixed Route Bus - Regular,232,March,2020,WKD,108.968705,"West Valley City, West Jordan, Taylorsville",Salt Lake
2933,Fixed Route Bus - Regular,232,April,2020,WKD,47.907828,"West Valley City, West Jordan, Taylorsville",Salt Lake
2934,Fixed Route Bus - Regular,232,May,2020,WKD,54.104094,"West Valley City, West Jordan, Taylorsville",Salt Lake
2935,Fixed Route Bus - Regular,232,June,2020,WKD,66.311472,"West Valley City, West Jordan, Taylorsville",Salt Lake
2936,Fixed Route Bus - Regular,232,July,2020,WKD,64.653968,"West Valley City, West Jordan, Taylorsville",Salt Lake
2937,Fixed Route Bus - Regular,232,August,2020,WKD,73.504762,"West Valley City, West Jordan, Taylorsville",Salt Lake
2938,Fixed Route Bus - Regular,232,September,2020,WKD,88.188095,"West Valley City, West Jordan, Taylorsville",Salt Lake
2939,Fixed Route Bus - Regular,232,October,2020,WKD,81.061472,"West Valley City, West Jordan, Taylorsville",Salt Lake
2940,Fixed Route Bus - Regular,232,November,2020,WKD,80.260062,"West Valley City, West Jordan, Taylorsville",Salt Lake
2941,Fixed Route Bus - Regular,232,December,2020,WKD,73.904284,"West Valley City, West Jordan, Taylorsville",Salt Lake
2942,Fixed Route Bus - Regular,232,January,2021,WKD,86.945919,"West Valley City, West Jordan, Taylorsville",Salt Lake
2943,Fixed Route Bus - Regular,232,February,2021,WKD,92.664624,"West Valley City, West Jordan, Taylorsville",Salt Lake
2944,Fixed Route Bus - Regular,232,March,2021,WKD,97.967787,"West Valley City, West Jordan, Taylorsville",Salt Lake
2945,Fixed Route Bus - Regular,232,April,2021,WKD,96.056612,"West Valley City, West Jordan, Taylorsville",Salt Lake
2946,Fixed Route Bus - Regular,232,May,2021,WKD,95.457601,"West Valley City, West Jordan, Taylorsville",Salt Lake
2947,Fixed Route Bus - Regular,232,June,2021,WKD,86.444558,"West Valley City, West Jordan, Taylorsville",Salt Lake
2948,Fixed Route Bus - Regular,232,July,2021,WKD,82.851049,"West Valley City, West Jordan, Taylorsville",Salt Lake
2949,Fixed Route Bus - Regular,232,August,2021,WKD,18.795455,"West Valley City, West Jordan, Taylorsville",Salt Lake
2950,Fixed Route Bus - Regular,240,January,2017,SAT,296,"Taylorsville, West Jordan, West Valley City",Salt Lake
2951,Fixed Route Bus - Regular,240,January,2017,SUN,202.25,"Taylorsville, West Jordan, West Valley City",Salt Lake
2952,Fixed Route Bus - Regular,240,January,2017,WKD,743.741979,"Taylorsville, West Jordan, West Valley City",Salt Lake
2953,Fixed Route Bus - Regular,240,February,2017,SAT,364.4,"Taylorsville, West Jordan, West Valley City",Salt Lake
2954,Fixed Route Bus - Regular,240,February,2017,SUN,200.666667,"Taylorsville, West Jordan, West Valley City",Salt Lake
2955,Fixed Route Bus - Regular,240,February,2017,WKD,805.214836,"Taylorsville, West Jordan, West Valley City",Salt Lake
2956,Fixed Route Bus - Regular,240,March,2017,SAT,344.416667,"Taylorsville, West Jordan, West Valley City",Salt Lake
2957,Fixed Route Bus - Regular,240,March,2017,SUN,213.5,"Taylorsville, West Jordan, West Valley City",Salt Lake
2958,Fixed Route Bus - Regular,240,March,2017,WKD,822.933889,"Taylorsville, West Jordan, West Valley City",Salt Lake
2959,Fixed Route Bus - Regular,240,April,2017,SAT,331.062023,"Taylorsville, West Jordan, West Valley City",Salt Lake
2960,Fixed Route Bus - Regular,240,October,2018,SAT,354.333333,"Taylorsville, West Jordan, West Valley City",Salt Lake
2961,Fixed Route Bus - Regular,223,April,2017,WKD,121.579321,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2962,Fixed Route Bus - Regular,223,May,2017,WKD,112.681818,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2963,Fixed Route Bus - Regular,223,June,2017,WKD,114.619048,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2964,Fixed Route Bus - Regular,223,July,2017,WKD,103.565359,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2965,Fixed Route Bus - Regular,223,August,2017,WKD,80.295125,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2966,Fixed Route Bus - Regular,223,September,2017,WKD,129.25,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2967,Fixed Route Bus - Regular,223,October,2017,WKD,114.772727,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2968,Fixed Route Bus - Regular,223,November,2017,WKD,120.49152,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2969,Fixed Route Bus - Regular,223,December,2017,WKD,70.888889,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2970,Fixed Route Bus - Regular,223,January,2018,WKD,101.902597,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2971,Fixed Route Bus - Regular,223,February,2018,WKD,114.499592,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2972,Fixed Route Bus - Regular,228,June,2017,WKD,600.210728,"Salt Lake City, Millcreek, Holladay",Salt Lake
2973,Fixed Route Bus - Regular,223,March,2018,WKD,104.941176,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2974,Fixed Route Bus - Regular,223,April,2018,WKD,107.560091,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2975,Fixed Route Bus - Regular,228,July,2017,WKD,584.489812,"Salt Lake City, Millcreek, Holladay",Salt Lake
2976,Fixed Route Bus - Regular,223,May,2018,WKD,87.015152,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2977,Fixed Route Bus - Regular,228,August,2017,WKD,646.63046,"Salt Lake City, Millcreek, Holladay",Salt Lake
2978,Fixed Route Bus - Regular,223,June,2018,WKD,90.222222,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2979,Fixed Route Bus - Regular,240,October,2018,SUN,231.833333,"Taylorsville, West Jordan, West Valley City",Salt Lake
2980,Fixed Route Bus - Regular,228,September,2017,WKD,764.25213,"Salt Lake City, Millcreek, Holladay",Salt Lake
2981,Fixed Route Bus - Regular,223,July,2018,WKD,79.147619,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2982,Fixed Route Bus - Regular,240,October,2018,WKD,829.587408,"Taylorsville, West Jordan, West Valley City",Salt Lake
2983,Fixed Route Bus - Regular,228,October,2017,WKD,704.435836,"Salt Lake City, Millcreek, Holladay",Salt Lake
2984,Fixed Route Bus - Regular,223,August,2018,WKD,113.391304,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2985,Fixed Route Bus - Regular,240,November,2018,SAT,333.216667,"Taylorsville, West Jordan, West Valley City",Salt Lake
2986,Fixed Route Bus - Regular,228,November,2017,WKD,729.748543,"Salt Lake City, Millcreek, Holladay",Salt Lake
2987,Fixed Route Bus - Regular,223,September,2018,WKD,147.368421,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
2988,Fixed Route Bus - Regular,240,November,2018,SUN,193.083333,"Taylorsville, West Jordan, West Valley City",Salt Lake
2989,Fixed Route Bus - Regular,240,November,2018,WKD,810.000663,"Taylorsville, West Jordan, West Valley City",Salt Lake
2990,Fixed Route Bus - Regular,240,December,2018,SAT,314.625,"Taylorsville, West Jordan, West Valley City",Salt Lake
2991,Fixed Route Bus - Regular,240,December,2018,SUN,200.25,"Taylorsville, West Jordan, West Valley City",Salt Lake
2992,Fixed Route Bus - Regular,240,December,2018,WKD,675.134984,"Taylorsville, West Jordan, West Valley City",Salt Lake
2993,Fixed Route Bus - Regular,240,January,2019,SAT,301.416667,"Taylorsville, West Jordan, West Valley City",Salt Lake
2994,Fixed Route Bus - Regular,240,January,2019,SUN,196,"Taylorsville, West Jordan, West Valley City",Salt Lake
2995,Fixed Route Bus - Regular,240,January,2019,WKD,712.008319,"Taylorsville, West Jordan, West Valley City",Salt Lake
2996,Fixed Route Bus - Regular,240,February,2019,SAT,307.266667,"Taylorsville, West Jordan, West Valley City",Salt Lake
2997,Fixed Route Bus - Regular,240,February,2019,SUN,198.75,"Taylorsville, West Jordan, West Valley City",Salt Lake
2998,Fixed Route Bus - Regular,240,February,2019,WKD,718.411515,"Taylorsville, West Jordan, West Valley City",Salt Lake
2999,Fixed Route Bus - Regular,240,March,2019,SAT,339.766667,"Taylorsville, West Jordan, West Valley City",Salt Lake
3000,Fixed Route Bus - Regular,240,March,2019,SUN,228.95,"Taylorsville, West Jordan, West Valley City",Salt Lake
3001,Fixed Route Bus - Regular,240,March,2019,WKD,799.363068,"Taylorsville, West Jordan, West Valley City",Salt Lake
3002,Fixed Route Bus - Regular,240,April,2019,SAT,334.729167,"Taylorsville, West Jordan, West Valley City",Salt Lake
3003,Fixed Route Bus - Regular,240,April,2019,SUN,226.5,"Taylorsville, West Jordan, West Valley City",Salt Lake
3004,Fixed Route Bus - Regular,240,April,2019,WKD,821.473161,"Taylorsville, West Jordan, West Valley City",Salt Lake
3005,Fixed Route Bus - Regular,240,May,2019,SAT,345.583333,"Taylorsville, West Jordan, West Valley City",Salt Lake
3006,Fixed Route Bus - Regular,240,May,2019,SUN,245.833333,"Taylorsville, West Jordan, West Valley City",Salt Lake
3007,Fixed Route Bus - Regular,240,May,2019,WKD,773.743456,"Taylorsville, West Jordan, West Valley City",Salt Lake
3008,Fixed Route Bus - Regular,240,June,2019,SAT,365.35,"Taylorsville, West Jordan, West Valley City",Salt Lake
3009,Fixed Route Bus - Regular,240,June,2019,SUN,265,"Taylorsville, West Jordan, West Valley City",Salt Lake
3010,Fixed Route Bus - Regular,240,June,2019,WKD,784.403492,"Taylorsville, West Jordan, West Valley City",Salt Lake
3011,Fixed Route Bus - Regular,240,July,2019,SAT,343.166667,"Taylorsville, West Jordan, West Valley City",Salt Lake
3012,Fixed Route Bus - Regular,240,July,2019,SUN,255.75,"Taylorsville, West Jordan, West Valley City",Salt Lake
3013,Fixed Route Bus - Regular,240,July,2019,WKD,765.07623,"Taylorsville, West Jordan, West Valley City",Salt Lake
3014,Fixed Route Bus - Regular,240,August,2019,SAT,352.2,"Taylorsville, West Jordan, West Valley City",Salt Lake
3015,Fixed Route Bus - Regular,240,August,2019,SUN,251.25,"Taylorsville, West Jordan, West Valley City",Salt Lake
3016,Fixed Route Bus - Regular,240,August,2019,WKD,846.164938,"Taylorsville, West Jordan, West Valley City",Salt Lake
3017,Fixed Route Bus - Regular,240,September,2019,SAT,347.916667,"Taylorsville, West Jordan, West Valley City",Salt Lake
3018,Fixed Route Bus - Regular,240,September,2019,SUN,226.75,"Taylorsville, West Jordan, West Valley City",Salt Lake
3019,Fixed Route Bus - Regular,240,September,2019,WKD,897.616082,"Taylorsville, West Jordan, West Valley City",Salt Lake
3020,Fixed Route Bus - Regular,240,October,2019,SAT,342.25,"Taylorsville, West Jordan, West Valley City",Salt Lake
3021,Fixed Route Bus - Regular,240,October,2019,SUN,235.416667,"Taylorsville, West Jordan, West Valley City",Salt Lake
3022,Fixed Route Bus - Regular,240,October,2019,WKD,867.819155,"Taylorsville, West Jordan, West Valley City",Salt Lake
3023,Fixed Route Bus - Regular,240,November,2019,SAT,349.666667,"Taylorsville, West Jordan, West Valley City",Salt Lake
3024,Fixed Route Bus - Regular,240,November,2019,SUN,215.5,"Taylorsville, West Jordan, West Valley City",Salt Lake
3025,Fixed Route Bus - Regular,240,November,2019,WKD,821.07233,"Taylorsville, West Jordan, West Valley City",Salt Lake
3026,Fixed Route Bus - Regular,240,December,2019,SAT,324.666667,"Taylorsville, West Jordan, West Valley City",Salt Lake
3027,Fixed Route Bus - Regular,240,December,2019,SUN,167.6,"Taylorsville, West Jordan, West Valley City",Salt Lake
3028,Fixed Route Bus - Regular,240,December,2019,WKD,754.326734,"Taylorsville, West Jordan, West Valley City",Salt Lake
